,XLI US Equity,XLK US Equity,XLV US Equity,FXU US Equity,XTN US Equity,FXN US Equity,PSCC US Equity,ENFR US Equity,BIZD US Equity,DBB US Equity,SHY US Equity
14/10/2020 22:30,81.05,122.97,108.37,28.2412,61.575,6.14,78.332,13.3402,11.9627,15.41,86.44
14/10/2020 23:00,81.175,122.62,108.25,28.1734,61.71,6.18,78.332,13.38,12.01,15.44,86.44
14/10/2020 23:30,80.74,121.8,107.79,28.07,61.865,6.17,78.332,13.371,11.985,15.4299,86.445
15/10/2020 0:00,80.81,121.43,107.74,28.11,61.71,6.14,78.332,13.371,12,15.4299,86.445
15/10/2020 0:30,80.9,121.51,107.71,28.05,61.71,6.135,78.332,13.371,11.99,15.43,86.445
15/10/2020 1:00,80.87,121.46,107.48,28.08,61.98,6.14,78.332,13.371,11.9941,15.44,86.44
15/10/2020 1:30,80.905,121.85,107.579,28.025,61.8398,6.13,78.332,13.33,11.9984,15.4093,86.445
15/10/2020 2:00,80.855,121.9,107.57,28.02,61.7733,6.09,78.332,13.33,11.98,15.4245,86.445
15/10/2020 2:30,80.84,122.04,107.57,28.02,61.61,6.07,78.332,13.265,11.97,15.4245,86.445
15/10/2020 3:00,81,122.26,107.72,28.084,61.7499,6.065,78.332,13.2225,11.97,15.415,86.445
15/10/2020 3:30,80.72,122.02,107.64,28.06,61.57,6.04,78.332,13.19,11.94,15.46,86.44
15/10/2020 4:00,80.72,122.02,107.64,28.06,61.57,6.04,78.332,13.19,11.94,15.46,86.43
15/10/2020 21:30,80.21,120.995,106.745,27.87,60.81,5.9113,78.332,12.98,11.8856,15.42,86.45
15/10/2020 22:00,80.11,120.16,106.67,27.95,60.855,5.946,78.332,12.98,11.9101,15.42,86.445
15/10/2020 22:30,80.15,120.26,106.48,27.8679,60.991,5.955,78.332,13,11.9005,15.45,86.44
15/10/2020 23:00,80.29,120.62,106.65,28.0088,60.991,6.009,78.332,13,11.925,15.491,86.445
15/10/2020 23:30,80.44,120.62,106.63,28.0417,61.37,6.055,78.332,13,11.9175,15.48,86.44
16/10/2020 0:00,80.42,120.43,106.63,28.1341,61.23,6.01,78.332,13,11.91,15.5,86.46
16/10/2020 0:30,80.61,120.56,106.815,28.18,61.3816,6.03,78.332,13.14,11.8935,15.52,86.451
16/10/2020 1:00,80.775,120.48,106.95,28.285,61.52,6.07,78.332,13.1808,11.9351,15.58,86.445
16/10/2020 1:30,80.7107,120.947,106.901,28.2421,61.44,6.09,78.332,13.2445,11.9301,15.56,86.4385
16/10/2020 2:00,80.89,121.21,106.77,28.286,61.56,6.084,78.332,13.2204,11.94,15.56,86.44
16/10/2020 2:30,80.83,121.24,106.87,28.28,61.6434,6.1,78.332,13.2204,11.917,15.57,86.44
16/10/2020 3:00,80.98,121.56,106.91,28.2,61.6434,6.1,78.332,13.2133,11.93,15.5664,86.44
16/10/2020 3:30,81.02,121.47,106.86,28.17,61.82,6.13,78.332,13.25,11.91,15.55,86.45
16/10/2020 4:00,81.01,121.47,106.86,28.17,61.82,6.13,78.332,13.25,11.91,15.55,86.45
16/10/2020 21:30,81.645,122,107.84,28.085,61.415,6.03,78.332,13.25,11.88,15.57,86.44
16/10/2020 22:00,81.98,122.55,108.675,28.14,61.42,6.045,78.332,13.1168,11.89,15.59,86.44
16/10/2020 22:30,81.8699,122.1,108.43,28.3,61.3017,6.064,78.9322,13.15,11.89,15.52,86.4318
16/10/2020 23:00,81.81,121.52,108.23,28.374,61.25,6.09,78.9322,13.24,11.89,15.52,86.44
16/10/2020 23:30,81.9,121.69,108.39,28.4099,61.25,6.09,78.9322,13.24,11.9,15.53,86.4334
17/10/2020 0:00,81.98,121.68,108.16,28.33,61.4609,6.071,78.9322,13.25,11.9101,15.57,86.4393
17/10/2020 0:30,81.9,121.58,108.105,28.3667,61.31,6.04,78.9322,13.1736,11.9,15.51,86.44
17/10/2020 1:00,81.985,121.78,108.19,28.385,61.3859,6.045,78.9322,13.1736,11.8801,15.57,86.43
17/10/2020 1:30,81.93,121.78,108.22,28.4298,61.2982,6.03,78.9322,13.1544,11.921,15.55,86.4318
17/10/2020 2:00,82.06,121.95,108.295,28.4,61.55,6.0344,78.9322,13.1699,11.91,15.56,86.435
17/10/2020 2:30,82.03,122.145,108.46,28.37,61.5,6.0344,78.9322,13.1699,11.87,15.55,86.43
17/10/2020 3:00,81.83,121.73,108.2,28.375,61.35,6,78.9322,13.05,11.86,15.525,86.43
17/10/2020 3:30,81.6,121.01,107.92,28.31,61.14,5.96,78.9322,13.08,11.85,15.54,86.44
17/10/2020 4:00,81.6,121.12,107.92,28.31,61.14,5.96,78.6,13.08,11.85,15.54,86.44
19/10/2020 21:30,81.82,121.455,108.365,28.2843,61.5204,6.02,78.41,12.95,11.858,15.64,86.42
19/10/2020 22:00,81.9775,121.58,108.19,28.36,61.5,6.005,78.41,13.07,11.79,15.65,86.42
19/10/2020 22:30,82.06,120.88,107.7,28.2862,61.8544,6.0138,78.41,13.17,11.79,15.6659,86.42
19/10/2020 23:00,81.59,120.89,107.45,28.22,61.81,6.01,78.41,13.155,11.78,15.66,86.425
19/10/2020 23:30,81.57,120.66,107.43,28.2371,61.81,6.02,78.41,13.1092,11.79,15.65,86.43
20/10/2020 0:00,81.48,120.6,107.35,28.2188,61.6806,6.025,78.41,13.1199,11.7899,15.65,86.428
20/10/2020 0:30,81.535,120.73,107.41,28.235,61.55,6.0199,78.41,13.1199,11.774,15.605,86.4294
20/10/2020 1:00,81.405,120.635,107.22,28.245,61.4156,5.965,78.41,13.0585,11.765,15.58,86.43
20/10/2020 1:30,81.21,120.36,106.77,28.21,61.4156,5.9626,78.41,13.005,11.75,15.58,86.425
20/10/2020 2:00,81.2,120.33,106.86,28.16,61.1301,5.96,78.41,12.99,11.7689,15.609,86.43
20/10/2020 2:30,80.4701,119.3,106.12,28.1133,60.65,5.905,78.41,12.99,11.74,15.585,86.435
20/10/2020 3:00,80.5,118.935,106.05,28.109,60.4714,5.91,78.0379,12.99,11.7,15.588,86.43
20/10/2020 3:30,80.59,118.9,106.17,28.09,60.7099,5.88,77.7,12.88,11.6825,15.57,86.44
20/10/2020 4:00,80.59,118.9,106.21,28.09,60.5446,5.88,77.8234,12.88,11.6825,15.57,86.44
20/10/2020 21:30,81.41,119.81,106.86,28.3399,61.1925,5.93,77.8234,13.0188,11.74,15.77,86.425
20/10/2020 22:00,81.3,119.55,106.73,28.19,61.33,5.91,77.8234,12.97,11.72,15.76,86.43
20/10/2020 22:30,81.3,118.89,106.5,28.32,61.32,5.96,77.8234,13.0396,11.73,15.83,86.43
20/10/2020 23:00,81.38,119.16,106.52,28.29,61.595,5.9798,77.8234,12.99,11.7215,15.79,86.425
20/10/2020 23:30,81.51,119.52,106.59,28.318,61.815,5.98,77.8234,13.0501,11.7273,15.788,86.425
21/10/2020 0:00,81.35,119.525,106.64,28.3101,61.695,5.9511,77.8234,13.011,11.7068,15.78,86.43
21/10/2020 0:30,81.72,119.87,106.79,28.359,62.0955,5.9813,77.8234,12.9921,11.73,15.79,86.42
21/10/2020 1:00,81.99,120.32,107.16,28.35,62.1,5.98,77.8234,13.0484,11.75,15.82,86.42
21/10/2020 1:30,81.675,120.2,106.89,28.37,62.0299,5.98,77.8234,13.05,11.74,15.82,86.425
21/10/2020 2:00,81.49,120.115,106.85,28.372,62.0601,6.025,77.8234,13.05,11.735,15.82,86.42
21/10/2020 2:30,81.28,119.95,106.77,28.34,61.8733,6.035,77.7222,13.1095,11.73,15.8,86.425
21/10/2020 3:00,81.22,119.5,106.58,28.2399,61.6404,6,77.275,12.99,11.73,15.81,86.425
21/10/2020 3:30,81.01,119.31,106.35,28.32,61.72,5.99,77.275,13.0699,11.71,15.77,86.43
21/10/2020 4:00,81.01,119.31,106.35,28.32,61.6725,5.99,77.4936,13.035,11.71,15.77,86.43
21/10/2020 21:30,81.22,120.15,106.55,28.2937,61.6374,5.9134,77.4936,13,11.7001,15.98,86.41
21/10/2020 22:00,81.12,119.985,106.13,28.3,61.61,5.95,77.4936,12.93,11.7067,16.04,86.42
21/10/2020 22:30,80.68,119.66,106.08,28.3258,61.065,5.91,77.4936,12.9002,11.6973,15.99,86.42
21/10/2020 23:00,80.54,119.22,105.755,28.22,61.065,5.89,77.4936,12.8548,11.69,15.94,86.42
21/10/2020 23:30,80.675,119.19,105.92,28.3094,61.32,5.91,77.4936,12.8548,11.7,15.97,86.4199
22/10/2020 0:00,80.7,119.47,106.22,28.28,61.35,5.92,77.4936,12.895,11.71,15.975,86.4183
22/10/2020 0:30,80.54,119,105.79,28.2292,61.35,5.8624,77.4936,12.92,11.69,15.97,86.4169
22/10/2020 1:00,80.47,119.42,106.14,28.32,61.1401,5.835,79.1391,12.8936,11.7,15.96,86.42
22/10/2020 1:30,80.4,119.46,106.23,28.38,61.1401,5.835,79.1391,12.8917,11.68,15.979,86.422
22/10/2020 2:00,80.555,119.78,106.45,28.44,61.207,5.85,79.39,12.9,11.7,15.97,86.425
22/10/2020 2:30,80.74,120.13,106.43,28.4286,61.35,5.85,79.39,12.89,11.72,15.92,86.4243
22/10/2020 3:00,80.685,120.01,106.315,28.35,61.34,5.825,79.39,12.92,11.72,15.9479,86.425
22/10/2020 3:30,80.19,119.13,105.82,28.23,61.0338,5.77,79.39,12.87,11.68,15.92,86.43
22/10/2020 4:00,80.19,119.13,105.82,28.23,61.0338,5.77,79.3762,12.87,11.68,15.92,86.43
22/10/2020 21:30,80.655,119.06,106.875,28.13,61.6218,5.79,79.3762,12.9623,11.6709,15.84,86.425
22/10/2020 22:00,80.4,118.18,106.604,28.15,61.6218,5.75,79.3762,12.98,11.67,15.88,86.42
22/10/2020 22:30,80.52,117.74,106.86,28.39,61.5,5.82,79.3762,12.97,11.64,15.87,86.425
22/10/2020 23:00,80.45,118.18,106.96,28.44,61.73,5.8571,79.3762,12.97,11.66,15.9116,86.4184
22/10/2020 23:30,80.36,117.91,106.71,28.43,61.68,5.88,79.3762,13.19,11.65,15.876,86.42
23/10/2020 0:00,80.45,117.85,106.85,28.43,61.79,5.9071,79.3762,13.19,11.65,15.85,86.425
23/10/2020 0:30,80.5,118.17,106.99,28.4522,61.95,5.955,79.3762,13.19,11.67,15.85,86.428
23/10/2020 1:00,80.59,118.62,107.09,28.5,62.1212,5.92,79.3762,13.2,11.68,15.9,86.425
23/10/2020 1:30,80.8,118.655,107.405,28.4795,62.2786,5.94,79.3762,13.21,11.69,15.88,86.421
23/10/2020 2:00,80.86,118.67,107.48,28.5,62.4101,5.985,79.3762,13.23,11.6845,15.895,86.425
23/10/2020 2:30,80.7059,118.675,107.515,28.57,62.485,5.99,79.3762,13.23,11.69,15.879,86.42
23/10/2020 3:00,80.895,118.81,107.395,28.6072,62.5835,6,79.3762,13.259,11.71,15.865,86.415
23/10/2020 3:30,80.85,118.57,107.42,28.65,62.62,6.02,79.3762,13.31,11.71,15.85,86.4
23/10/2020 4:00,80.85,118.57,107.42,28.65,62.62,6.02,79.3762,13.31,11.71,15.85,86.4
23/10/2020 21:30,81.11,118.14,108.509,28.865,62.45,6.06,79.3762,13.31,11.775,15.84,86.43
23/10/2020 22:00,80.975,118.14,108.12,28.7376,62.66,6.01,79.3762,13.245,11.77,15.86,86.41
23/10/2020 22:30,80.955,118.05,108.12,28.739,62.8,6.0733,79.879,13.28,11.7844,15.79,86.42
23/10/2020 23:00,80.97,117.85,107.87,28.75,62.68,6.05,79.879,13.225,11.78,15.775,86.415
23/10/2020 23:30,80.85,117.78,107.75,28.72,62.49,6.02,79.879,13.185,11.7799,15.82,86.42
24/10/2020 0:00,80.745,117.79,107.39,28.7,62.41,6.0029,79.879,13.13,11.75,15.77,86.4115
24/10/2020 0:30,80.66,117.81,107.24,28.7199,62.41,5.9899,79.879,13.115,11.7401,15.82,86.43
24/10/2020 1:00,80.89,118.14,107.48,28.72,62.6127,6,79.879,13.115,11.775,15.83,86.421
24/10/2020 1:30,80.995,118.03,107.575,28.71,62.735,5.985,79.879,13.0712,11.7801,15.83,86.42
24/10/2020 2:00,81.18,118.18,107.68,28.78,62.72,5.9799,79.879,13.0863,11.7948,15.8127,86.4183
24/10/2020 2:30,81.12,117.94,107.615,28.82,62.72,6.005,80.0927,13.0863,11.8033,15.84,86.415
24/10/2020 3:00,81.24,118.13,107.81,28.8,63.065,6.005,80.0927,13.0863,11.8121,15.815,86.42
24/10/2020 3:30,81.14,118.44,107.82,28.84,63.01,6.03,80.0927,13.18,11.8,15.84,86.41
24/10/2020 4:00,81.17,118.44,107.82,28.84,63.01,6.03,80.0927,13.18,11.8,15.84,86.41
26/10/2020 21:30,79.54,117.78,106.78,28.52,61.8223,5.89,80.0927,12.935,11.655,15.74,86.425
26/10/2020 22:00,79.33,117.26,106.65,28.668,61.685,5.86,80.0927,12.85,11.65,15.7292,86.4262
26/10/2020 22:30,78.98,116.42,106.21,28.5049,61.15,5.83,79.41,12.83,11.61,15.6902,86.425
26/10/2020 23:00,79,115.81,106.16,28.38,61.1787,5.8199,79.0143,12.81,11.5977,15.655,86.43
26/10/2020 23:30,78.89,115.71,106.15,28.59,61.1087,5.805,79.0143,12.7921,11.6,15.65,86.43
27/10/2020 0:00,78.74,115.79,106.15,28.52,60.9,5.78,79.0143,12.78,11.6,15.67,86.425
27/10/2020 0:30,78.74,115.17,106.02,28.54,60.6826,5.76,79.0143,12.7197,11.595,15.66,86.43
27/10/2020 1:00,78.43,114.65,105.78,28.525,60.62,5.71,79.0143,12.7,11.59,15.63,86.425
27/10/2020 1:30,78.67,115.11,106.09,28.6276,60.56,5.74,79.0143,12.6761,11.58,15.6,86.4215
27/10/2020 2:00,79.02,115.53,106.53,28.71,60.8211,5.77,79.0143,12.6761,11.5951,15.65,86.425
27/10/2020 2:30,78.86,115.525,106.32,28.6894,60.969,5.75,79.065,12.75,11.6,15.6451,86.43
27/10/2020 3:00,78.92,115.59,106.32,28.69,60.72,5.765,79.065,12.79,11.59,15.626,86.425
27/10/2020 3:30,79.11,115.87,106.62,28.68,61.025,5.77,79.156,12.78,11.6,15.66,86.42
27/10/2020 4:00,79.14,115.87,106.62,28.68,61.0404,5.77,79.0799,12.7929,11.6,15.66,86.42
27/10/2020 21:30,78.46,116.51,106.74,28.705,61.2,5.71,79.0799,12.75,11.67,15.665,86.425
27/10/2020 22:00,78.23,115.91,106.27,28.75,60.76,5.75,79.0799,12.79,11.7,15.66,86.43
27/10/2020 22:30,78.145,116.19,106.26,28.6509,60.6,5.705,79.0799,12.737,11.69,15.67,86.43
27/10/2020 23:00,77.885,116.49,106.2,28.6496,60.6,5.7199,79.0799,12.7081,11.6611,15.66,86.425
27/10/2020 23:30,78.01,116.88,106.6,28.7098,60.37,5.745,79.0799,12.72,11.64,15.65,86.425
28/10/2020 0:00,77.96,116.54,106.512,28.7098,60.345,5.73,79.0799,12.7575,11.66,15.65,86.425
28/10/2020 0:30,77.75,116.59,106.39,28.68,60.1999,5.71,79.0799,12.755,11.6498,15.7,86.4385
28/10/2020 1:00,77.92,116.48,106.53,28.7074,60,5.725,79.0799,12.755,11.66,15.6665,86.4375
28/10/2020 1:30,77.87,116.68,106.52,28.7,60.095,5.755,79.3185,12.77,11.675,15.6799,86.4317
28/10/2020 2:00,77.775,116.56,106.37,28.64,59.94,5.7417,79.3185,12.77,11.6801,15.67,86.43
28/10/2020 2:30,77.57,116.41,106.22,28.6301,59.91,5.725,79.3185,12.75,11.64,15.66,86.43
28/10/2020 3:00,77.63,116.62,106.17,28.6,59.999,5.725,79.3185,12.76,11.6399,15.6465,86.4378
28/10/2020 3:30,77.41,116.45,105.89,28.5156,59.83,5.7,79.3185,12.73,11.64,15.64,86.42
28/10/2020 4:00,77.41,116.45,105.89,28.5165,59.83,5.7,79.2239,12.73,11.64,15.64,86.42
28/10/2020 21:30,76.22,113.15,104.16,28.32,57.91,5.525,79.2239,12.37,11.4427,15.59,86.44
28/10/2020 22:00,75.73,112.29,103.21,28.105,57.82,5.51,79.2239,12.26,11.39,15.5336,86.435
28/10/2020 22:30,75.485,112.45,103.01,27.9856,57.4655,5.498,79.2239,12.22,11.3031,15.485,86.43
28/10/2020 23:00,75.47,112.23,102.89,27.8922,57.615,5.53,77.208,12.3041,11.325,15.52,86.43
28/10/2020 23:30,75.92,112.665,103.3,27.97,58.01,5.61,77.208,12.36,11.42,15.52,86.435
29/10/2020 0:00,75.9,112.52,103.14,27.99,57.887,5.615,77.208,12.499,11.44,15.5812,86.4285
29/10/2020 0:30,75.69,112.18,102.96,27.74,57.79,5.595,77.208,12.4301,11.33,15.54,86.4315
29/10/2020 1:00,75.45,112.18,103.01,27.66,57.447,5.5777,77.208,12.4,11.3499,15.5358,86.4355
29/10/2020 1:30,75.495,112.65,103.09,27.66,57.505,5.58,77.208,12.4013,11.3499,15.5862,86.435
29/10/2020 2:00,75.51,112.645,103.13,27.6833,57.7347,5.585,77.208,12.41,11.345,15.5587,86.435
29/10/2020 2:30,75.42,112.62,103.06,27.6588,57.8014,5.57,77.208,12.41,11.35,15.5799,86.4385
29/10/2020 3:00,75.39,112.63,103.15,27.655,57.7898,5.56,77.208,12.35,11.33,15.59,86.435
29/10/2020 3:30,74.87,111.51,102.53,27.47,57.45,5.51,77.208,12.29,11.28,15.565,86.42
29/10/2020 4:00,74.87,111.51,102.53,27.47,57.45,5.51,76.7755,12.29,11.28,15.5605,86.42
29/10/2020 21:30,75.26,112.92,101.65,27.1663,58.2682,5.4499,75.86,12.1,11.27,15.4898,86.425
29/10/2020 22:00,75.6,113.22,101.8,27.2462,57.9401,5.48,75.86,12.1617,11.275,15.4676,86.43
29/10/2020 22:30,75.69,113.14,101.86,27.4082,57.9401,5.52,75.86,12.3,11.32,15.53,86.43
29/10/2020 23:00,75.44,113.42,101.54,27.37,58.25,5.52,75.86,12.2401,11.31,15.56,86.425
29/10/2020 23:30,75.33,113.14,101.44,27.2489,58.25,5.4986,75.86,12.2401,11.29,15.56,86.425
30/10/2020 0:00,75.5,113.38,101.43,27.29,58.23,5.505,75.86,12.16,11.2939,15.56,86.425
30/10/2020 0:30,75.73,113.39,101.49,27.37,58.468,5.52,75.86,12.16,11.28,15.56,86.43
30/10/2020 1:00,75.71,113.79,101.815,27.4088,58.4077,5.52,75.86,12.171,11.2399,15.53,86.425
30/10/2020 1:30,76.185,114.04,102.44,27.6,58.735,5.5587,75.86,12.26,11.3039,15.555,86.42
30/10/2020 2:00,76.51,114.63,102.75,27.79,58.735,5.6,75.86,12.33,11.34,15.58,86.42
30/10/2020 2:30,76.26,114.26,102.55,27.64,59.1429,5.5801,75.86,12.32,11.33,15.56,86.425
30/10/2020 3:00,76.17,114.3,102.41,27.6,59.04,5.585,75.86,12.32,11.3599,15.58,86.425
30/10/2020 3:30,75.96,113.37,101.69,27.55,58.97,5.63,75.86,12.4,11.31,15.58,86.44
30/10/2020 4:00,75.96,113.37,101.69,27.55,58.97,5.63,77.7301,12.4,11.31,15.58,86.44
30/10/2020 21:30,75.925,111.49,101.59,27.475,59,5.6,77.58,12.29,11.255,15.54,86.43
30/10/2020 22:00,75.32,110.53,101.21,27.35,58.53,5.505,77.58,12.27,11.2,15.6,86.4284
30/10/2020 22:30,74.73,109.8,100.56,27.2188,58,5.4834,76.43,12.27,11.1902,15.61,86.42
30/10/2020 23:00,75.09,110.11,100.66,27.27,58.355,5.49,76.33,12.27,11.255,15.61,86.425
30/10/2020 23:30,75.255,110.02,101.13,27.39,58.1,5.491,76.33,12.23,11.24,15.62,86.43
31/10/2020 0:00,75.59,110.91,101.575,27.48,58.3476,5.5315,76.33,12.24,11.2301,15.58,86.43
31/10/2020 0:30,75.275,110.3,101.27,27.413,58.2019,5.51,76.33,12.1943,11.23,15.64,86.43
31/10/2020 1:00,75.34,110.2,101.15,27.35,58.179,5.53,76.33,12.1943,11.2235,15.63,86.43
31/10/2020 1:30,75.38,109.91,100.96,27.3561,58.343,5.5,76.33,12.22,11.22,15.64,86.43
31/10/2020 2:00,75.21,109.82,100.76,27.2821,58.63,5.57,76.33,12.28,11.2299,15.63,86.43
31/10/2020 2:30,75.24,109.86,100.58,27.26,58.345,5.57,75.5724,12.24,11.2027,15.63,86.43
31/10/2020 3:00,75.2,110,100.69,27.2888,58.2,5.555,75.43,12.24,11.21,15.608,86.43
31/10/2020 3:30,75.87,110.97,101.66,27.37,58.57,5.61,75.43,12.38,11.2422,15.59,86.43
31/10/2020 4:00,75.87,110.86,101.66,27.37,58.57,5.61,75.5721,12.38,11.2422,15.59,86.43
2/11/2020 22:30,77.34,112.38,103.53,27.74,58.705,5.6289,76.29,12.38,11.48,15.69,86.38
2/11/2020 23:00,77.755,112.3,103.53,27.761,59,5.72,76.29,12.46,11.56,15.69,86.3889
2/11/2020 23:30,77.395,111.6,102.95,27.71,58.7971,5.711,76.29,12.3,11.54,15.7053,86.38
3/11/2020 0:00,77.81,111.26,103.08,27.725,58.9599,5.76,76.29,12.385,11.5868,15.69,86.39
3/11/2020 0:30,77.93,111.1,103.31,27.9089,59.16,5.785,76.29,12.42,11.58,15.74,86.385
3/11/2020 1:00,77.96,111.3,103.35,27.9066,59.08,5.8,76.4,12.42,11.56,15.72,86.385
3/11/2020 1:30,77.66,110.85,102.93,27.7834,58.89,5.78,76.4,12.41,11.54,15.74,86.39
3/11/2020 2:00,77.36,110.58,102.69,27.7308,58.5,5.73,75.945,12.33,11.51,15.72,86.38
3/11/2020 2:30,77.31,110.13,102.496,27.7163,58.67,5.7504,75.945,12.3359,11.505,15.73,86.385
3/11/2020 3:00,77.79,110.61,102.98,27.75,58.6264,5.8137,75.945,12.32,11.5135,15.78,86.39
3/11/2020 3:30,77.8609,110.7,103.285,27.8951,58.8201,5.83,75.945,12.4,11.54,15.78,86.38
3/11/2020 4:00,77.92,110.9,103.479,27.93,58.96,5.82,75.945,12.39,11.5299,15.78,86.375
3/11/2020 4:30,77.92,111.14,103.49,27.95,58.92,5.79,75.945,12.33,11.52,15.83,86.39
3/11/2020 5:00,77.92,111.14,103.49,27.9471,58.9497,5.79,75.945,12.33,11.52,15.83,86.39
3/11/2020 22:30,79.535,112.81,105.41,28.34,60.3279,5.85,78.74,12.33,11.63,15.9439,86.36
3/11/2020 23:00,80.02,113.72,105.72,28.5179,60.38,5.7578,78.74,12.53,11.66,15.9272,86.361
3/11/2020 23:30,80.035,113.975,105.54,28.4,60.3708,5.8,78.74,12.52,11.6934,15.93,86.37
4/11/2020 0:00,80.11,113.72,105.63,28.45,60.4601,5.74,78.47,12.5899,11.685,15.93,86.358
4/11/2020 0:30,79.94,113.61,105.27,28.59,60.41,5.74,78.47,12.5899,11.65,15.899,86.3591
4/11/2020 1:00,79.94,113.71,105.27,28.4715,60.3462,5.735,78.47,12.575,11.63,15.899,86.355
4/11/2020 1:30,79.695,113.36,105.02,28.31,60.46,5.68,78.47,12.535,11.62,15.85,86.355
4/11/2020 2:00,79.85,113.23,105.02,28.3605,60.227,5.67,78.47,12.535,11.6369,15.85,86.365
4/11/2020 2:30,79.7,112.65,104.77,28.3121,60.3116,5.665,78.47,12.5079,11.61,15.85,86.365
4/11/2020 3:00,79.93,112.88,104.85,28.3121,60.4574,5.69,78.47,12.52,11.655,15.79,86.36
4/11/2020 3:30,80.16,113.14,104.98,28.375,60.64,5.7131,78.47,12.52,11.6993,15.8286,86.36
4/11/2020 4:00,80.085,113.44,104.97,28.32,60.53,5.69,78.47,12.53,11.67,15.84,86.36
4/11/2020 4:30,80.22,113.1,105,28.44,60.49,5.7,78.47,12.53,11.69,15.79,86.37
4/11/2020 5:00,80.22,113.1,105,28.44,60.49,5.7,78.47,12.5521,11.69,15.79,86.37
4/11/2020 22:30,79.87,116.27,108.79,28.73,60.55,5.62,77.85,12.5521,11.52,15.8,86.4
4/11/2020 23:00,80.33,117.49,110.13,28.8068,61.195,5.67,77.85,12.55,11.6973,15.89,86.4
4/11/2020 23:30,80.37,117.52,110.69,28.6,60.8689,5.74,77.85,12.77,11.74,15.97,86.4
5/11/2020 0:00,80.53,117.29,110.48,28.62,61.21,5.721,77.744,12.7899,11.76,15.94,86.405
5/11/2020 0:30,80.81,117.75,110.88,28.6,61.37,5.77,78,12.7899,11.7886,15.95,86.4
5/11/2020 1:00,81.02,118.18,111.28,28.73,61.589,5.815,78.14,12.8,11.8196,15.95,86.395
5/11/2020 1:30,80.77,118.07,110.83,28.6188,61.21,5.8,78.14,12.8,11.8462,15.95,86.395
5/11/2020 2:00,80.44,117.94,110.74,28.5724,61.03,5.785,78.14,12.82,11.85,15.94,86.395
5/11/2020 2:30,80.36,117.84,110.47,28.47,60.9267,5.75,77.7983,12.73,11.84,15.96,86.4
5/11/2020 3:00,80.18,117.88,110.51,28.4399,60.9267,5.73,77.7283,12.71,11.8229,15.96,86.395
5/11/2020 3:30,80.12,117.89,110.23,28.38,60.552,5.73,77.7283,12.665,11.81,15.97,86.4
5/11/2020 4:00,79.65,117.46,109.69,28.24,60.314,5.695,77.7283,12.665,11.77,15.965,86.395
5/11/2020 4:30,79.39,117.5,109.75,28.14,60.2226,5.71,77.7283,12.55,11.74,15.96,86.39
5/11/2020 5:00,79.39,117.5,109.66,28.14,60.2264,5.71,77.7283,12.55,11.74,15.96,86.39
5/11/2020 22:30,81.01,120.93,109.96,28.6459,61.5996,5.845,77.7283,12.7158,11.9999,16.03,86.3995
5/11/2020 23:00,81.185,120.72,110.98,28.58,61.8,5.89,78.6574,12.7158,12.0886,16.03,86.4
5/11/2020 23:30,81.5742,121.08,110.93,28.676,61.8,5.86,79.0991,12.798,12.07,16.03,86.39
6/11/2020 0:00,81.555,120.91,110.53,28.6622,62.2,5.87,79.0991,12.7625,12.1201,16.03,86.38
6/11/2020 0:30,81.48,120.56,110.06,28.54,62.19,5.89,79.0991,12.8118,12.12,16,86.385
6/11/2020 1:00,81.14,120.26,109.785,28.39,61.93,5.8854,79.0991,12.787,12.0999,15.9678,86.3805
6/11/2020 1:30,81.61,120.71,110.06,28.42,62.2147,5.8854,79.0991,12.76,12.1177,15.9679,86.385
6/11/2020 2:00,81.615,120.87,109.95,28.606,62.3135,5.88,79.0991,12.79,12.105,16.01,86.3822
6/11/2020 2:30,81.64,120.95,110.15,28.6007,62.37,5.8725,79.0991,12.79,12.13,16.01,86.39
6/11/2020 3:00,81.54,121.26,110.24,28.58,62.4,5.855,79.0991,12.78,12.137,16.0212,86.395
6/11/2020 3:30,81.615,121.42,110.29,28.58,62.4,5.835,79.0991,12.74,12.125,16.015,86.385
6/11/2020 4:00,81.46,121.22,110.11,28.52,62.22,5.8475,79.0991,12.74,12.135,16.005,86.3834
6/11/2020 4:30,81.26,121.29,109.88,28.39,62.24,5.83,79.0991,12.73,12.17,15.98,86.37
